filename,path,platform,urgency,scarcity,social_proof,guilt_wording,other,is_dark
carpetright.co.uk.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/carpetright.co.uk.png,web,0,0,0,0,0,0
catch.com.au.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/catch.com.au.png,web,0,0,0,0,0,0
centralvapors.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/centralvapors.com.png,web,0,0,0,0,0,0
claires.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/claires.com.png,web,0,0,0,0,0,0
colorit.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/colorit.com.png,web,0,0,0,0,0,0
crossrope.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/crossrope.com.png,web,0,0,0,0,0,0
d-fantix.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/d-fantix.com.png,web,0,0,0,0,0,0
dipyourcar.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/dipyourcar.com.png,web,0,0,0,0,0,0
fashionphile.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/fashionphile.com.png,web,0,0,0,0,0,0
flatpyramid.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/flatpyramid.com.png,web,0,0,0,0,0,0
fugoo.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/fugoo.com.png,web,0,0,0,0,0,0
furbo.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/furbo.com.png,web,0,0,0,0,0,0
hairfinity.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/hairfinity.com.png,web,0,0,0,0,0,0
headphonezone.in.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/headphonezone.in.png,web,0,0,0,0,0,0
healthrangerstore.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/healthrangerstore.com.png,web,0,0,0,0,0,0
healthyhempoil.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/healthyhempoil.com.png,web,0,0,0,0,0,0
herringshoes.co.uk.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/herringshoes.co.uk.png,web,0,0,0,0,0,0
hijup.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/hijup.com.png,web,0,0,0,0,0,0
hipvan.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/hipvan.com.png,web,0,0,0,0,0,0
houzz.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/houzz.com.png,web,0,0,0,0,0,0
inthestyle.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/inthestyle.com.png,web,0,0,0,0,0,0
japancodesupply.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/japancodesupply.com.png,web,0,0,0,0,0,0
japanny.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/japanny.com.png,web,0,0,0,0,0,0
jenshansen.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/jenshansen.com.png,web,0,0,0,0,0,0
josbank.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/josbank.com.png,web,0,0,0,0,0,0
kamikoto.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/kamikoto.com.png,web,0,0,0,0,0,0
kohls.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/kohls.com.png,web,0,0,0,0,0,0
kratomcrazy.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/kratomcrazy.com.png,web,0,0,0,0,0,0
lectory.com.au.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/lectory.com.au.png,web,0,0,0,0,0,0
leprix.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/leprix.com.png,web,0,0,0,0,0,0
lifestylebyps.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/lifestylebyps.com.png,web,0,0,0,0,0,0
lighterusa.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/lighterusa.com.png,web,0,0,0,0,0,0
linenchest.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/linenchest.com.png,web,0,0,0,0,0,0
luckytacklebox.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/luckytacklebox.com.png,web,0,0,0,0,0,0
maccosmetics.co.uk.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/maccosmetics.co.uk.png,web,0,0,0,0,0,0
madison-reed.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/madison-reed.com.png,web,0,0,0,0,0,0
markselectrical.co.uk.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/markselectrical.co.uk.png,web,0,0,0,0,0,0
mremountain.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/mremountain.com.png,web,0,0,0,0,0,0
mxstore.com.au.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/mxstore.com.au.png,web,0,0,0,0,0,0
myfave.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/myfave.com.png,web,0,0,0,0,0,0
organicaromas.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/organicaromas.com.png,web,0,0,0,0,0,0
platt.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/platt.com.png,web,0,0,0,0,0,0
secure.mdg.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/secure.mdg.com.png,web,0,0,0,0,0,0
shop.iravin.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/shop.iravin.com.png,web,0,0,0,0,0,0
shop.ozobot.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/shop.ozobot.com.png,web,0,0,0,0,0,0
speedcubeshop.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/speedcubeshop.com.png,web,0,0,0,0,0,0
ttdeye.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/ttdeye.com.png,web,0,0,0,0,0,0
urbanedcsupply.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,web,0,0,0,0,0,0
us.pandora.net.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/us.pandora.net.png,web,0,0,0,0,0,0
victoriaplum.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/victoriaplum.com.png,web,0,0,0,0,0,0
www.bonescoffee.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.bonescoffee.com.png,web,0,0,0,0,0,0
brightech.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/brightech.com.png,web,0,0,0,0,0,0
bumpboxes.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bumpboxes.com.png,web,0,0,0,0,0,0
cbdfx.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/cbdfx.com.png,web,0,0,0,0,0,0
countycomm.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/countycomm.com.png,web,0,0,0,0,0,0
dekanta.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/dekanta.com.png,web,0,0,0,0,0,0
dessy.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/dessy.com.png,web,0,0,0,0,0,0
diyelectricskateboard.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/diyelectricskateboard.com.png,web,0,0,0,0,0,0
fabrics-store.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/fabrics-store.com.png,web,0,0,0,0,0,0
fathersonsclothing.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/fathersonsclothing.com.png,web,0,0,0,0,0,0
flattummyco.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/flattummyco.com.png,web,0,0,0,0,0,0
fwreshinc.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/fwreshinc.com.png,web,0,0,0,0,0,0
ghibli.store.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/ghibli.store.png,web,0,0,0,0,0,0
kraftika.shop.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/kraftika.shop.png,web,0,0,0,0,0,0
booking.com_.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/booking.com_.png,web,0,1,1,0,0,1
Bookings-Live-Example-1-Opti.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/Bookings-Live-Example-1-Opti.jpg,web,0,1,1,0,0,1
Boost_ecommerce_sales_with_urgency_tactics_13_-_Sales.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/Boost_ecommerce_sales_with_urgency_tactics_13_-_Sales.png,web,0,1,0,0,0,1
motoloot.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/motoloot.com.png,web,0,1,0,0,0,1
www.1800flowers.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.1800flowers.com.png,web,0,0,1,0,0,1
www.airydress.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.airydress.com.png,web,1,1,0,0,0,1
www.myphotosocks.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.myphotosocks.com.png,web,1,0,0,0,0,1
www.selectblinds.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.selectblinds.com.png,web,1,0,0,0,0,1
www.wowcher.co.uk.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.wowcher.co.uk.png,web,1,1,1,0,0,1
americanapprel.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/americanapprel.png,web,0,1,0,0,0,1
electricfireplacesdepot.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/electricfireplacesdepot.com.png,web,1,0,0,0,0,1
house_of_fraser-blog-full.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/house_of_fraser-blog-full.jpg,web,0,1,0,0,0,1
laylasleep.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/laylasleep.com.png,web,1,0,0,0,0,1
stock-optimization.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/stock-optimization.png,web,0,1,0,0,0,1
www.aafnation.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.aafnation.com.png,web,0,1,0,0,0,1
www.adoreme.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.adoreme.com.png,web,1,0,0,0,0,1
www.autogeek.net.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.autogeek.net.png,web,1,0,0,0,0,1
www.colorsbridesmaid.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.colorsbridesmaid.com.png,web,1,0,0,0,0,1
www.dreamcloudsleep.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.dreamcloudsleep.com.png,web,1,0,0,0,0,1
www.stealthangelsurvival.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.stealthangelsurvival.com.png,web,0,0,1,0,0,1
www.thertastore.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.thertastore.com.png,web,1,0,0,0,0,1
www.uksoccershop.com.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/www.uksoccershop.com.png,web,1,0,0,0,0,1
(688)www.chicwish.com_4cb6.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(688)www.chicwish.com_4cb6.jpg,web,0,1,0,0,0,1
(359)www.jjshouse.com_30a7.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(359)www.jjshouse.com_30a7.jpg,web,1,0,0,0,0,1
(657)www.ashleystewart.com_8285.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(657)www.ashleystewart.com_8285.jpg,web,1,0,0,0,0,1
(894)www.templeandwebster.com.au_02e7.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(894)www.templeandwebster.com.au_02e7.jpg,web,1,0,0,0,0,1
(305)www.bellamihair.com_5eea.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(305)www.bellamihair.com_5eea.jpg,web,1,0,0,0,0,1
(612)store.yitechnology.com_d93e.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(612)store.yitechnology.com_d93e.jpg,web,0,1,0,0,0,1
(728)www.finditparts.com_f582.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(728)www.finditparts.com_f582.jpg,web,0,1,0,0,0,1
(275)shapermint.com_b425.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(275)shapermint.com_b425.jpg,web,1,0,0,0,0,1
(94)www.hotter.com_dcde.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(94)www.hotter.com_dcde.jpg,web,0,0,0,0,1,1
(42)speedcubeshop.com_440a.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(42)speedcubeshop.com_440a.jpg,web,0,0,0,0,1,1
(337)www.floryday.com_3f1c.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(337)www.floryday.com_3f1c.jpg,web,1,0,0,0,0,1
(69)www.crossrope.com_6d43.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(69)www.crossrope.com_6d43.jpg,web,0,0,0,0,1,1
(449)www.victorianplumbing.co.uk_7777.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(449)www.victorianplumbing.co.uk_7777.jpg,web,1,0,0,0,0,1
(539)www.homewetbar.com_3dec.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(539)www.homewetbar.com_3dec.jpg,web,1,0,0,0,0,1
(708)www.ebay.ca_d3e8.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(708)www.ebay.ca_d3e8.jpg,web,1,0,0,0,0,1
(511)www.yesstyle.com_86d6.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(511)www.yesstyle.com_86d6.jpg,web,1,0,0,0,0,1
(963)www.smokecartel.com_6342.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(963)www.smokecartel.com_6342.jpg,web,1,0,0,0,0,1
(177)www.adoreme.com_a719.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(177)www.adoreme.com_a719.jpg,web,1,0,0,0,0,1
(552)www.penningtons.com_6870.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(552)www.penningtons.com_6870.jpg,web,1,0,0,0,0,1
(146)www.sivanaspirit.com_96c5.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(146)www.sivanaspirit.com_96c5.jpg,web,0,0,0,0,1,1
(218)www.naturehills.com_8b1a.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(218)www.naturehills.com_8b1a.jpg,web,0,1,0,0,0,1
(861)www.roamans.com_9eec.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(861)www.roamans.com_9eec.jpg,web,1,0,0,0,0,1
(360)www.jjshouse.com_7293.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(360)www.jjshouse.com_7293.jpg,web,1,0,0,0,0,1
(922)www.wolfandbadger.com_6799.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(922)www.wolfandbadger.com_6799.jpg,web,0,1,0,0,0,1
(921)www.wolfandbadger.com_c9c9.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(921)www.wolfandbadger.com_c9c9.jpg,web,0,1,0,0,0,1
(233)www.sivanaspirit.com_5b1f.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(233)www.sivanaspirit.com_5b1f.jpg,web,0,0,0,0,1,1
(340)www.forzieri.com_0192.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(340)www.forzieri.com_0192.jpg,web,1,0,0,0,0,1
(782)www.levenger.com_33f7.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(782)www.levenger.com_33f7.jpg,web,0,1,0,0,0,1
(383)www.mlsstore.com_7245.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(383)www.mlsstore.com_7245.jpg,web,1,0,0,0,0,1
(35)shapermint.com_d46f.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(35)shapermint.com_d46f.jpg,web,0,0,0,0,1,1
(299)www.autogeek.net_249b.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(299)www.autogeek.net_249b.jpg,web,1,0,0,0,0,1
(345)www.harveynorman.com.sg_3146.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(345)www.harveynorman.com.sg_3146.jpg,web,0,0,0,0,1,1
(253)eyedictive.com_5778.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(253)eyedictive.com_5778.jpg,web,1,0,0,0,0,1
(23)nutrabay.com_5665.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(23)nutrabay.com_5665.jpg,web,0,0,1,0,0,1
(334)www.fanatics.com_cceb.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(334)www.fanatics.com_cceb.jpg,web,1,0,0,0,0,1
(196)www.epicsports.com_5905.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(196)www.epicsports.com_5905.jpg,web,0,0,0,0,1,1
(273)shapermint.com_35e5.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(273)shapermint.com_35e5.jpg,web,1,0,0,0,0,1
(723)www.faithful-to-nature.co.za_9b6f.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(723)www.faithful-to-nature.co.za_9b6f.jpg,web,0,1,0,0,0,1
(662)www.bcbg.com_a8d3.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(662)www.bcbg.com_a8d3.jpg,web,0,0,0,0,1,1
(194)www.dressbarn.com_30d1.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(194)www.dressbarn.com_30d1.jpg,web,0,0,0,0,1,1
(27)puffy.com_f607.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(27)puffy.com_f607.jpg,web,1,0,0,0,0,1
(89)www.harveynorman.com.sg_bb02.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(89)www.harveynorman.com.sg_bb02.jpg,web,0,0,0,0,1,1
(269)pages.daraz.lk_115d.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(269)pages.daraz.lk_115d.jpg,web,1,0,0,0,0,1
(170)shapermint.com_fcf2.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(170)shapermint.com_fcf2.jpg,web,1,0,0,0,0,1
(159)www.victorianplumbing.co.uk_62cc.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(159)www.victorianplumbing.co.uk_62cc.jpg,web,1,0,0,0,0,1
(274)shapermint.com_ddea.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(274)shapermint.com_ddea.jpg,web,1,0,0,0,0,1
(807)www.naturehills.com_bf06.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(807)www.naturehills.com_bf06.jpg,web,0,1,0,0,0,1
(862)www.roamans.com_03b3.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(862)www.roamans.com_03b3.jpg,web,0,0,0,0,1,1
HIGH_DEMAND_MESSAGE_1.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/HIGH_DEMAND_MESSAGE_1.png,web,0,1,0,0,0,1
HIGH_DEMAND_MESSAGE_2.png,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/HIGH_DEMAND_MESSAGE_2.png,web,0,1,0,0,0,1
1944.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1944.jpg,mobile,0,0,0,0,0,0
1945.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1945.jpg,mobile,0,0,0,0,0,0
1946.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1946.jpg,mobile,0,0,0,0,0,0
1947.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1947.jpg,mobile,0,0,0,0,0,0
1948.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1948.jpg,mobile,0,0,0,0,0,0
1951.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1951.jpg,mobile,0,0,0,0,0,0
1952.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1952.jpg,mobile,0,0,0,0,0,0
1953.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1953.jpg,mobile,0,0,0,0,0,0
1954.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1954.jpg,mobile,0,0,0,0,0,0
1955.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1955.jpg,mobile,0,0,0,0,0,0
1956.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1956.jpg,mobile,0,0,0,0,0,0
1957.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1957.jpg,mobile,0,0,0,0,0,0
1958.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1958.jpg,mobile,0,0,0,0,0,0
1959.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1959.jpg,mobile,0,0,0,0,0,0
1964.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1964.jpg,mobile,0,0,0,0,0,0
1969.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1969.jpg,mobile,0,0,0,0,0,0
1970.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1970.jpg,mobile,0,0,0,0,0,0
1971.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1971.jpg,mobile,0,0,0,0,0,0
1972.jpg,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/mobile/images/1972.jpg,mobile,0,0,0,0,0,0
