time,signal
0.41796875,12.876683173381169
0.421875,12.371211225425848
0.42578125,8.234587352067082
0.4296875,6.870999272839213
0.43359375,3.915574181865993
0.4375,0.10551920315442676
0.44140625,-0.6766581430909206
0.4453125,-2.5562083415397945
0.44921875,1.1009948067514133
0.453125,0.9276494891193772
0.45703125,1.8604128901271886
0.4609375,-1.750264351863935
0.46484375,-3.458521046523269
0.46875,-6.335990511739541
0.47265625,-4.071487277647442
0.4765625,-8.416437849544003
0.48046875,-7.497628567137118
0.484375,-7.264275200342251
0.48828125,-0.6388963498957336
0.4921875,-2.4391520992629783
0.49609375,1.28780031937203
0.5,1.8409550103940826
0.50390625,5.675496174086375
0.5078125,10.106686144558477
0.51171875,13.185309276508228
0.515625,13.389266794989222
0.51953125,17.66134666581029
0.5234375,15.473175607495929
0.52734375,13.699620905090274
0.53125,11.399153767958504
0.53515625,10.708384126142988
0.5390625,13.984571105477329
0.54296875,11.066723775703075
0.546875,10.590274967073375
0.55078125,6.689017483983141
0.5546875,9.58889361705177
0.55859375,6.768230880726611
0.5625,6.063214078698456
0.56640625,2.0235206697083847
0.5703125,-5.549388899474738
0.57421875,-4.514502313549503
0.578125,-11.149744066307704
0.58203125,-12.201024764712477
0.5859375,-12.542589937731535
0.58984375,-10.36436244747019
0.59375,-8.764835250993833
0.59765625,-12.44967429812129
0.6015625,-12.772946253000695
0.60546875,-8.512222281311807
0.609375,-8.390056858203817
0.61328125,-10.174916535915264
0.6171875,-4.576825850191111
0.62109375,-10.894778138112239
0.625,-10.863810052441677
0.62890625,-12.725080122398289
0.6328125,-14.345365773696383
0.63671875,-18.622256158561246
0.640625,-17.296754258031548
0.64453125,-16.73037249320116
0.6484375,-17.578126925767883
0.65234375,-15.148598714798577
0.65625,-17.427369177928544
0.66015625,-16.386286574505387
0.6640625,-11.234330574103113
0.66796875,-14.632759140151816
0.671875,-17.015845928082435
0.67578125,-16.004198523744872
0.6796875,-18.1011523223986
0.68359375,-15.853238271308795
0.6875,-14.61633309957804
0.69140625,-13.513808405634945
0.6953125,-10.605721028871445
0.69921875,-9.57737605592598
0.703125,-2.691398723187592
0.70703125,-3.1920994734014743
0.7109375,-1.8467354804101517
0.71484375,0.695893487109064
0.71875,1.8499894359713756
0.72265625,-1.8411410492498947
0.7265625,-4.143413655869142
0.73046875,-6.545351475239274
0.734375,-10.635487882060444
0.73828125,-8.187912185290209
0.7421875,-14.234209598579234
0.74609375,-15.8885694445839
0.75,-12.522817215606143
0.75390625,-14.784902621409712
0.7578125,-17.71970392134144
0.76171875,-17.69052485237079
0.765625,-18.611174492717023
0.76953125,-22.476811131473948
0.7734375,-20.83950986958801
0.77734375,-23.663881915504913
0.78125,-25.515210935465156
0.78515625,-24.817835661182585
0.7890625,-25.4886445562275
0.79296875,-22.693676077609407
0.796875,-20.885966357543612
0.80078125,-14.64955053708364
0.8046875,-13.760474790142945
0.80859375,-7.716413502170859
0.8125,-7.723911834164122
0.81640625,-6.2227825561824766
0.8203125,-4.869944188328027
0.82421875,-4.596443956628378
0.828125,-3.3943860616648394
0.83203125,-0.6805403151161609
0.8359375,-3.8227489990541104
0.83984375,1.742075250207642
0.84375,-2.3694728171462085
0.84765625,-4.931975207049898
0.8515625,0.5929971553982016
0.85546875,2.75867538200062
0.859375,5.0334905744504415
0.86328125,3.101841887458968
0.8671875,2.2828658694912805
0.87109375,-2.5274007614170184
0.875,-0.35898532431336905
0.87890625,2.095147598477537
0.8828125,-0.30213745382679535
0.88671875,-3.956450064364471
0.890625,-2.326781942982639
0.89453125,2.0157274981332325
0.8984375,0.0685844436044114
0.90234375,6.0869807101459
0.90625,6.853028067918555
0.91015625,3.8655636167095278
0.9140625,9.221842116799062
0.91796875,6.189046984187881
0.921875,9.764489061829607
0.92578125,0.9323700752829747
0.9296875,-3.154814465026245
0.93359375,-1.3362800077979082
0.9375,-5.325352499577276
0.94140625,-3.5640418080768486
0.9453125,-7.33401100018305
0.94921875,-6.009975252672429
0.953125,-4.466104863938801
0.95703125,-6.266621221743958
0.9609375,-7.627460834762837
0.96484375,-12.947464129484876
0.96875,-10.40425750509432
0.97265625,-11.376747520319043
0.9765625,-13.198130343465381
0.98046875,-12.049885336189124
0.984375,-13.00825776789804
0.98828125,-8.746004547328127
0.9921875,-8.424135018090045
0.99609375,-3.2792902224161926
1.0,-2.146396795823889
1.00390625,4.105525894491629
1.0078125,8.803838354132651
1.01171875,10.415367452532564
1.015625,8.951867914642435
1.01953125,14.045782578538995
1.0234375,8.012622948075219
1.02734375,12.12270462078064
1.03125,9.829845249700924
1.03515625,12.026152288326292
1.0390625,10.125274413715559
1.04296875,10.06286884941299
1.046875,7.521609863414462
1.05078125,6.114177135058066
1.0546875,7.633089530495637
1.05859375,8.368074303194234
1.0625,0.05680015444064512
1.06640625,-0.2909769931491244
1.0703125,3.6405777633775886
1.07421875,0.42777456171652384
1.078125,-7.12271761008056
1.08203125,-6.914592696790232
1.0859375,-7.761424292831304
1.08984375,-9.976622990328138
1.09375,-5.727030684756385
1.09765625,-6.967470609993131
1.1015625,0.5994889429414543
1.10546875,0.13207394390744687
1.109375,1.729983035838555
1.11328125,-1.7607839652261124
1.1171875,6.733505523632139
1.12109375,0.7512124534567244
1.125,2.1475613931759745
1.12890625,-0.9105610368835046
1.1328125,-2.8694028643691345
1.13671875,-3.046587613567509
1.140625,-3.6611092942119194
1.14453125,-0.9576938580929448
1.1484375,-4.863171901723081
1.15234375,0.6490174682703661
1.15625,3.5879599241078752
1.16015625,5.289004743636378
1.1640625,5.129690545600069
1.16796875,3.732680743910795
1.171875,3.22955431648749
1.17578125,1.1743663617378433
1.1796875,5.879802675715108
1.18359375,2.446176615100736
1.1875,5.884184973816438
1.19140625,8.338052379930863
1.1953125,13.127469262078463
1.19921875,17.381899496375368
1.203125,18.773509251298208
1.20703125,25.62787746332237
1.2109375,25.422445956948312
1.21484375,25.433474140679984
1.21875,28.342842396721462
1.22265625,21.47675367448668
1.2265625,24.388786519986137
1.23046875,22.263065172628675
1.234375,23.97908781746834
1.23828125,19.227060308257755
1.2421875,19.69520164370338
1.24609375,16.46205119307511
1.25,12.602637173190367
1.25390625,9.873618667350238
1.2578125,11.232234915573551
1.26171875,8.629053141586693
1.265625,8.124917410508111
1.26953125,4.838810320498814
1.2734375,3.999072693775033
1.27734375,0.7471623403970563
1.28125,0.23650589605223604
1.28515625,-1.4202133988592465
1.2890625,-0.8875730959425008
1.29296875,3.9540803996217484
1.296875,4.330443387053124
1.30078125,12.142775003275627
1.3046875,10.079312911776606
1.30859375,12.884045610909464
1.3125,18.469843573778014
1.31640625,19.375440546261984
1.3203125,16.655611857742894
1.32421875,17.260645716123303
1.328125,15.92946676263991
1.33203125,14.812463366884577
1.3359375,15.415238484354754
1.33984375,16.04799817838536
1.34375,17.564162562448292
1.34765625,13.423620012081612
1.3515625,20.345589361878545
1.35546875,16.754517391631044
1.359375,15.9451891795595
1.36328125,15.689812941698914
1.3671875,16.540771729911633
1.37109375,11.090762785644431
1.375,12.687368966351379
1.37890625,8.312752739759864
1.3828125,4.553187851574883
1.38671875,11.9835318110853
1.390625,10.283877349469176
1.39453125,9.863300165120899
1.3984375,11.629428550625597
1.40234375,8.908042599689505
1.40625,13.222675687499594
1.41015625,11.123936926969005
1.4140625,14.070109833796382
1.41796875,8.859130929777358
1.421875,8.29720525820634
1.42578125,5.6975099301576995
1.4296875,-0.7190650009397506
1.43359375,2.0575302252226746
1.4375,-4.462884385166073
1.44140625,-4.739260977791709
1.4453125,-10.645410562736435
1.44921875,-6.880405187559042
1.453125,-5.015682486521108
1.45703125,-11.47444276941232
1.4609375,-11.341992887000755
1.46484375,-14.902016669226864
1.46875,-14.902335024149439
1.47265625,-12.406669999131434
1.4765625,-15.057332039777895
1.48046875,-16.134603666720746
1.484375,-17.301084128598212
1.48828125,-14.936850378549586
1.4921875,-13.563778433095694
1.49609375,-10.981694464940636
1.5,-4.243624859009193
1.50390625,0.3000437270833476
1.5078125,4.6102983168869445
1.51171875,6.584520709355549
1.515625,6.1711402581539385
1.51953125,7.567271319589775
1.5234375,5.166712122664346
1.52734375,4.851936708496757
1.53125,4.206539664948975
1.53515625,2.3454703112700295
1.5390625,5.6858188392029945
1.54296875,2.7548208701769537
1.546875,2.3229888664609493
1.55078125,-2.632328753129461
1.5546875,2.1311802500234576
1.55859375,-0.9299493828077938
1.5625,-2.211111533819023
1.56640625,-9.290295838201304
1.5703125,-5.353945127957116
1.57421875,-8.531878657503261
1.578125,-13.214005588458678
1.58203125,-14.003988760395474
1.5859375,-13.427162055967672
1.58984375,-16.232076591987298
1.59375,-13.637880831628731
1.59765625,-11.122456667094134
1.6015625,-7.53603735400109
1.60546875,-7.111746834742406
1.609375,-4.7830124986556015
1.61328125,-7.266919284277715
1.6171875,-6.495897781176013
1.62109375,-7.440236124208032
1.625,-4.433093472819555
1.62890625,-7.75939938847981
1.6328125,-11.832096313759699
1.63671875,-14.61341153285789
1.640625,-11.774046989014614
1.64453125,-13.490170232624523
1.6484375,-8.91504253129758
1.65234375,-7.5892743088132235
1.65625,-5.852420886855089
1.66015625,-6.484247627149795
1.6640625,-5.1272756663036745
1.66796875,-5.109189887973402
1.671875,-7.332623053446686
1.67578125,-9.199772665577155
1.6796875,-6.284007496554082
1.68359375,-11.333533899697148
1.6875,-4.936722427299168
1.69140625,-4.827239459329379
1.6953125,0.8933861090395485
1.69921875,4.4838858165820605
1.703125,7.278411724806308
1.70703125,6.5942884776631505
1.7109375,8.928154386879475
1.71484375,12.368253734037944
1.71875,6.945543640703245
1.72265625,12.589742182801324
1.7265625,2.985661004579765
1.73046875,2.497734655975317
1.734375,1.4992932216269104
1.73828125,-0.013427039281515007
1.7421875,-5.558459537941366
1.74609375,-3.4798953830927397
1.75,-9.545559337859752
1.75390625,-8.700257388724841
1.7578125,-14.641187866629046
1.76171875,-12.359210821391228
1.765625,-11.649521888395903
1.76953125,-13.429185393179957
1.7734375,-23.656608825056917
1.77734375,-24.726650438626102
1.78125,-19.523296833329468
1.78515625,-25.46803974168689
1.7890625,-23.24934229438813
1.79296875,-25.832223768247186
1.796875,-19.097453630308554
1.80078125,-20.072065435861354
1.8046875,-10.82829845019791
1.80859375,-11.518519866518576
1.8125,-7.688831874385167
1.81640625,-3.2123523479256146
1.8203125,-5.807425683013866
1.82421875,-4.861884730598771
1.828125,-5.656897502371283
1.83203125,-7.960221123986485
1.8359375,-10.131647232956928
1.83984375,-10.350631141919514
1.84375,-6.805028151238073
1.84765625,-7.282609512353542
1.8515625,-5.660772882555355
1.85546875,-9.8800834614052
1.859375,-7.949494141467143
1.86328125,-6.354309660502671
1.8671875,-5.971383611358212
1.87109375,-11.185291259313995
1.875,-8.120925851597043
1.87890625,-8.409372427841248
1.8828125,-9.614166783172871
1.88671875,-14.859349854306885
1.890625,-10.959446229937816
1.89453125,-11.22292505301603
1.8984375,-6.522193412596831
1.90234375,-7.053701325852418
1.90625,-0.6964217563388857
1.91015625,-0.013104683936471906
1.9140625,-2.1409867074388744
1.91796875,-2.0905728211154377
1.921875,-2.227983073082374
1.92578125,-6.72300938463704
1.9296875,-13.8507983204795
1.93359375,-10.17761925693794
1.9375,-10.429838652188684
1.94140625,-11.247310947675306
1.9453125,-9.508647650086322
1.94921875,-16.3969577775806
1.953125,-13.889495854570523
1.95703125,-15.957086870744394
1.9609375,-15.971628445946509
1.96484375,-11.100530040579798
1.96875,-15.633393958662197
1.97265625,-17.572229181204268
1.9765625,-13.013018572304759
1.98046875,-14.1395113466387
1.984375,-12.327803671636978
1.98828125,-9.253474750866804
1.9921875,-10.93350462151227
1.99609375,-4.006880718810321
2.0,0.28692590948608737
2.00390625,-1.923274651534098
2.0078125,10.02284151047522
2.01171875,11.967328932693452
2.015625,15.466226342765186
2.01953125,10.667714118743644
2.0234375,18.055520929559435
2.02734375,15.647641034831247
2.03125,17.357489470078665
2.03515625,14.259743763116624
2.0390625,17.44217850848148
2.04296875,12.912549757002314
2.046875,13.254225964356804
2.05078125,12.519948552431535
2.0546875,11.658491709018644
2.05859375,14.853987232290356
2.0625,13.929795308364017
2.06640625,10.567719440836203
2.0703125,7.010991166295457
2.07421875,6.8390686749970895
2.078125,3.29716120931771
2.08203125,4.326315925386178
2.0859375,6.3902013553129215
2.08984375,1.8495323543694806
2.09375,0.8893378164669445
2.09765625,5.866991151966756
2.1015625,5.8437377510925455
2.10546875,7.208274921945696
2.109375,11.126383769528095
2.11328125,10.559566770955556
2.1171875,12.278084072411367
2.12109375,7.607763796104461
2.125,8.69978739572884
2.12890625,6.175538674940512
2.1328125,5.999530345035163
2.13671875,2.4480702502470777
2.140625,6.721071271536372
2.14453125,6.083735459778435
2.1484375,8.927052434737664
2.15234375,9.387011959562212
2.15625,6.697261351963795
2.16015625,7.503344501246326
2.1640625,3.9559628166786514
2.16796875,8.39973986624465
2.171875,2.302550538325498
2.17578125,5.206832104376654
2.1796875,4.021641214990362
2.18359375,6.465367928181703
2.1875,10.672943849490718
2.19140625,10.149772355199877
2.1953125,10.377611243080867
2.19921875,13.767847694978279
2.203125,20.466012194224565
2.20703125,20.319391697371376
2.2109375,23.044279245189724
2.21484375,24.52869395288872
2.21875,23.0181837715044
2.22265625,22.08664856508492
2.2265625,17.189673890446155
2.23046875,19.44276511534258
2.234375,8.473640367731633
2.23828125,14.033826628590223
2.2421875,7.932355522680535
2.24609375,5.808289579433444
2.25,3.568270127977843
2.25390625,2.9827288450480127
2.2578125,2.9368195886653403
2.26171875,1.9624372686328426
2.265625,0.867093762065648
2.26953125,-3.7450027929026026
2.2734375,-5.209126674499947
2.27734375,-8.408653811528081
2.28125,-12.845786522519845
2.28515625,-10.465432065480584
2.2890625,-8.928560298672329
2.29296875,-9.091365089406292
2.296875,-7.581456706813046
2.30078125,-0.10279431602779976
2.3046875,-4.085696958546148
2.30859375,3.2470866927703677
2.3125,3.4561216155126138
2.31640625,6.447293389589301
2.3203125,10.854354076923451
2.32421875,9.308943694138133
2.328125,6.039858958260297
2.33203125,5.295567604780041
2.3359375,5.11237784169874
2.33984375,7.235678932596737
2.34375,8.801600186274868
2.34765625,7.744369378122185
2.3515625,8.131822988571813
2.35546875,9.449165339778173
2.359375,8.955361279164219
2.36328125,8.493345429474065
2.3671875,8.4906647204645
2.37109375,6.841788422962052
2.375,6.178856893295261
2.37890625,2.7107960382542675
2.3828125,6.234411094431098
2.38671875,8.295148896172233
2.390625,7.1612234530555945
2.39453125,10.778894647822426
2.3984375,13.116076995002523
2.40234375,11.951779729398012
2.40625,13.765409993811481
2.41015625,12.667241960204343
2.4140625,14.442193459396323
2.41796875,11.375795097207464
2.421875,8.099096104204637
2.42578125,13.802266184368769
2.4296875,7.343456308991846
2.43359375,7.222693916900099
2.4375,2.805861929035923
2.44140625,0.88077910956131
2.4453125,-0.44448285660512726
2.44921875,1.93734207212815
2.453125,-2.485145863861402
2.45703125,-0.41193078556719454
2.4609375,-2.682544639414609
2.46484375,-3.8913592227757103
2.46875,-3.0493342862655037
2.47265625,-4.808487615300288
2.4765625,-6.857989651979142
2.48046875,-3.814640406442961
2.484375,-3.755334961837035
2.48828125,-7.654276233695187
2.4921875,-1.2064562471757965
2.49609375,1.887426044255719
2.5,4.456434204146523
2.50390625,12.526401079739882
2.5078125,13.874760668459357
2.51171875,14.370852623889716
2.515625,10.701541132259205
2.51953125,14.273283995802903
2.5234375,14.475573629706464
2.52734375,14.549458978273618
2.53125,9.988388314250184
2.53515625,12.183933776363025
2.5390625,10.032144111104477
2.54296875,6.360403523400472
2.546875,11.27223013785952
2.55078125,7.676250893161294
2.5546875,6.501146296231547
2.55859375,6.811883253734543
2.5625,3.922265934941445
2.56640625,3.870549318240069
2.5703125,-3.0656426797512606
2.57421875,-6.933176626350148
2.578125,-10.57706371309559
2.58203125,-10.047757046163257
2.5859375,-14.289318349213598
2.58984375,-12.423153477620865
2.59375,-10.629061180768815
2.59765625,-12.53553293952762
2.6015625,-8.144094496751832
2.60546875,-9.817051151374477
2.609375,-8.266041829822802
2.61328125,-5.402691019989457
2.6171875,-6.6938203573591295
2.62109375,-8.773278932264525
2.625,-15.27560574722252
2.62890625,-15.928423815502075
2.6328125,-13.567778359331973
2.63671875,-11.948579614122846
2.640625,-16.526943830529486
2.64453125,-14.884635147242552
2.6484375,-14.80500638333187
2.65234375,-19.73026382340846
2.65625,-18.501047662201497
2.66015625,-17.567224563049695
2.6640625,-17.563393357477665
2.66796875,-10.842882351551513
2.671875,-17.933439054584046
2.67578125,-16.491197038920088
2.6796875,-17.625709109610003
2.68359375,-15.071924726465618
2.6875,-13.464398033850712
2.69140625,-17.197431431370646
2.6953125,-8.040308002433749
2.69921875,-6.026827885938845
2.703125,-7.264823140208835
2.70703125,-1.6439048012519675
2.7109375,3.18740140998159
2.71484375,4.053239976823754
2.71875,0.06740532492369955
2.72265625,-0.0482446695579124
2.7265625,1.1383379555709041
2.73046875,-6.0339962305214705
2.734375,-10.251135886043741
2.73828125,-11.852728585994038
2.7421875,-14.451308063305879
2.74609375,-11.439672318939436
2.75,-14.490018305204002
2.75390625,-12.523666385774415
2.7578125,-15.678770032217928
2.76171875,-17.908582639555547
2.765625,-17.535106089955466
2.76953125,-21.046537665606117
2.7734375,-21.76924240572367
2.77734375,-26.1926878280063
2.78125,-23.90340889587747
2.78515625,-29.636134445206135
2.7890625,-23.847902186573783
2.79296875,-22.046191251598955
2.796875,-17.21293592547738
2.80078125,-13.334517504175572
2.8046875,-11.96934696720254
2.80859375,-11.252861705578988
2.8125,-3.742415302389088
2.81640625,-3.0023541356483783
2.8203125,-3.38208243262343
2.82421875,-4.077474283411871
2.828125,-6.363689601418212
2.83203125,-4.855653732777594
2.8359375,-5.008601127690913
2.83984375,-3.5631948400492703
2.84375,-2.249655169142248
2.84765625,-2.368877348508693
2.8515625,-0.7060855740018362
2.85546875,2.215813497969997
2.859375,3.0646622491342894
2.86328125,2.2641795936128375
2.8671875,2.0477339455043877
2.87109375,-1.8290786332233753
2.875,0.3906551624464209
2.87890625,-1.9403271198619514
2.8828125,-5.209062676686768
2.88671875,-5.6744672590133725
2.890625,-0.933766413368365
2.89453125,1.3047236780596554
2.8984375,3.474745692077721
2.90234375,3.486704216312834
2.90625,5.558510184935126
2.91015625,9.358099412200763
2.9140625,5.092818010048557
2.91796875,7.744048508487957
2.921875,7.404254627899557
2.92578125,1.513495000134011
2.9296875,0.40884019289104767
2.93359375,-0.20428217893672462
2.9375,-5.374597559382986
2.94140625,-5.201956513462212
2.9453125,-5.014337976468675
2.94921875,-7.1995143740263075
2.953125,-8.072324274567276
2.95703125,-9.365751461806655
2.9609375,-7.813565968965571
2.96484375,-7.704826082170591
2.96875,-9.242308619202738
2.97265625,-9.514063990406678
2.9765625,-14.493811465663569
2.98046875,-9.810372159554152
2.984375,-15.995994347873015
2.98828125,-13.420663417305818
2.9921875,-5.630195403340972
2.99609375,-3.3348138045158984
3.0,2.327306409027988
3.00390625,4.933195959067069
3.0078125,7.369470065547841
3.01171875,12.336661984142864
3.015625,12.49875433966691
3.01953125,14.489959315726882
3.0234375,12.693049228908666
3.02734375,10.018275481575026
3.03125,11.586682151028608
3.03515625,8.233916796820246
3.0390625,8.250717548804891
3.04296875,9.06205674398453
3.046875,4.692031471822792
3.05078125,6.759006949380399
3.0546875,5.969624488163916
3.05859375,6.059594545774484
3.0625,4.590592231108471
3.06640625,4.759132424943424
3.0703125,-1.3107573337612477
3.07421875,-3.6447602922516666
3.078125,-7.63649363969976
3.08203125,-7.457705718615907
3.0859375,-6.052189846311212
3.08984375,-5.642210724789118
3.09375,-10.779211706092848
3.09765625,-3.1181227571208487
3.1015625,-3.623351860556617
3.10546875,0.21218565547843204
3.109375,-0.002695953633536141
3.11328125,2.0252527303857426
3.1171875,3.3333784445885035
3.12109375,1.5780343946951747
3.125,-2.79167894035535
3.12890625,1.2096381541453587
3.1328125,0.4253798970555889
3.13671875,0.333372215795273
3.140625,-1.6634486052168738
3.14453125,-3.7595821604918203
3.1484375,0.5370173872790208
3.15234375,1.417102171579387
3.15625,2.1046198064981936
3.16015625,2.3355958741870273
3.1640625,4.148016218608197
3.16796875,5.72101706347183
3.171875,2.74765612014786
3.17578125,4.869355717349808
3.1796875,5.711813104288712
3.18359375,7.362102758379535
3.1875,4.020858992947026
3.19140625,8.140360494684058
3.1953125,11.970336041873981
3.19921875,14.0751806887992
3.203125,19.201455896864196
3.20703125,20.486318260202925
3.2109375,26.068679631005573
3.21484375,29.893112212380693
3.21875,30.368773453295184
3.22265625,27.362501925262706
3.2265625,21.971460751959306
3.23046875,18.91967780644207
3.234375,20.18247640117504
3.23828125,19.96573346266216
3.2421875,16.86470955035068
3.24609375,13.429143428904487
3.25,11.979793980343363
3.25390625,15.2658830044202
3.2578125,10.600634782329598
3.26171875,16.113301756917014
3.265625,6.462992789912227
3.26953125,9.240475856394134
3.2734375,0.015610008113154272
3.27734375,0.3996936747524194
3.28125,2.51221827655156
3.28515625,-4.454785600199411
3.2890625,3.3155070886736198
3.29296875,2.297275147924003
3.296875,5.214498912247568
3.30078125,7.287774163714216
3.3046875,12.716518152188137
3.30859375,13.93314426783969
3.3125,15.010965556689225
3.31640625,16.770798541131246
3.3203125,17.373578312969215
3.32421875,17.56483297261237
3.328125,20.10447150615216
3.33203125,17.91183107724769
3.3359375,13.586826012912077
3.33984375,13.090679846888907
3.34375,14.907471072017048
3.34765625,16.149634122307177
3.3515625,12.075004449303462
3.35546875,16.073507768333783
3.359375,16.483024096368794
3.36328125,14.405998451191063
3.3671875,12.992837057008485
3.37109375,9.671589982831717
3.375,10.334547362520084
3.37890625,8.053831040693861
3.3828125,7.224595290492791
3.38671875,10.608630593442275
3.390625,3.5864969004643728
3.39453125,12.112065099522312
3.3984375,11.996483710959714
3.40234375,9.252512947090285
3.40625,12.783196934847526
3.41015625,15.221357348692457
3.4140625,11.576696374131524
3.41796875,12.125834896735551
3.421875,7.289179469376007
3.42578125,6.318172037778544
3.4296875,3.7555159565486025
3.43359375,-2.2405872129014974
3.4375,-3.7161187079067823
3.44140625,-5.051764269657962
3.4453125,-6.307830271895352
3.44921875,-5.3473325079583836
3.453125,-9.654676140990343
3.45703125,-11.135694276842429
3.4609375,-11.914384254287645
3.46484375,-10.147367987343388
3.46875,-13.265036369433252
3.47265625,-10.690078142425586
3.4765625,-15.312176803202211
3.48046875,-16.9814007015306
3.484375,-16.31760528387567
3.48828125,-16.028581401315563
3.4921875,-10.105117609483967
3.49609375,-9.464693281454645
3.5,-2.3339872626907123
3.50390625,-3.5613009633408814
3.5078125,-0.12825932551706964
3.51171875,5.057162523699668
3.515625,7.239340039397748
3.51953125,4.356616458822666
3.5234375,5.499203163316314
3.52734375,6.458949223172887
3.53125,6.015847176376518
3.53515625,2.772631784390219
3.5390625,1.6992576701819495
3.54296875,1.2443213878305317
3.546875,-0.9596040649110991
3.55078125,-1.0886660079394161
3.5546875,-1.717903193762833
3.55859375,-0.04292722511235769
3.5625,-0.10392614930772659
3.56640625,-4.7554640230128875
3.5703125,-5.4288789423009725
3.57421875,-8.998907116976223
3.578125,-10.654315510862336
3.58203125,-12.383392823439841
3.5859375,-14.38230383941354
3.58984375,-14.154562479102335
3.59375,-8.604301483401187
3.59765625,-11.536589904102268
3.6015625,-7.778196066007299
3.60546875,-9.953999388211642
3.609375,-7.698198039174896
3.61328125,-4.379751746292
3.6171875,-7.318770989289181
3.62109375,-3.3163661867431564
3.625,-6.441539794152993
3.62890625,-5.242289792842498
3.6328125,-8.76836591486464
3.63671875,-10.93238825467411
3.640625,-9.699465374451135
3.64453125,-11.922719112428853
3.6484375,-5.471893893903616
3.65234375,-8.556234795386763
3.65625,-6.047331910072281
3.66015625,-4.903303512264548
3.6640625,-7.8852050963441265
3.66796875,-9.456259771036517
3.671875,-7.983088606100022
3.67578125,-4.279467112997285
3.6796875,-10.997706765515002
3.68359375,-5.146645615285306
3.6875,-7.822380702449848
3.69140625,-0.2934564234996233
3.6953125,-1.7781751498821916
3.69921875,3.5703359641868406
3.703125,6.254695994684523
3.70703125,6.477464539231775
3.7109375,8.290875977698827
3.71484375,10.730504679898127
3.71875,7.9372283790609135
3.72265625,9.89689236227981
3.7265625,2.884008141180096
3.73046875,6.344481589837111
3.734375,0.35316074008576315
3.73828125,0.636391130720054
3.7421875,-1.4846688564283312
3.74609375,-4.787694192079342
3.75,-6.475568967165545
3.75390625,-10.727209691424601
3.7578125,-11.974470511787343
3.76171875,-10.82350988824073
3.765625,-8.92249905305725
3.76953125,-18.36608349123757
3.7734375,-17.367669184791477
3.77734375,-20.670295460598435
3.78125,-23.462098680684157
3.78515625,-26.908961057288128
3.7890625,-21.718034610505065
3.79296875,-22.71596603533975
3.796875,-19.606978161067588
3.80078125,-17.114816458506546
