screen_id,source_dataset,platform,path,gt_urgency,gt_scarcity,gt_social_proof,gt_guilt_wording,gt_other,gt_is_dark,text_urgency,text_scarcity,text_social_proof,text_guilt_wording,text_other,text_is_dark,vision_urgency,vision_scarcity,vision_social_proof,vision_guilt_wording,vision_other,vision_is_dark,vision_parse_failed,severity_text,severity_text_alt,severity_vision,severity_vision_alt
(931)www.zzounds.com_68a4.jpg,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/(931)www.zzounds.com_68a4.jpg,1,0,0,0,0,1,0.8158066163918178,0.3143978563362566,0.23278175091689235,0.06357373776694875,0.4653643478185643,0.9896356463432312,0.9,0.0,0.0,0.0,0.0,0.8,False,0.5057322684060819,0.6256380350857529,0.18000000000000005,0.18000000000000005
groupon.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/groupon.com.png,0,0,0,0,0,0,0.3116660490359635,0.25960835431451557,0.28789110747771574,0.05304448202336132,0.4739532100561199,0.9858254790306091,0.0,0.8,0.0,0.0,0.0,0.8,False,0.4532017151662052,0.589059569097244,0.24,0.24
2ndsworld.com.au.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/2ndsworld.com.au.png,0,0,0,0,0,0,0.5100539891762423,0.22982922177276954,0.3974685010630008,0.04771429236488922,0.2550458920086651,0.9853029251098633,0.0,0.0,0.0,0.0,0.0,0.0,False,0.4322454665931815,0.498632753571814,0.0,0.0
4wdsupacentre.com.au.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/4wdsupacentre.com.au.png,0,0,0,0,0,0,0.7423163765920293,0.37289372187336767,0.3809659079263099,0.04248344621306921,0.1232477494104387,0.9876946210861206,0.0,0.0,0.8,0.0,0.0,0.3,False,0.44015208945432494,0.4695646003343158,0.4,0.4
aptdeco.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/aptdeco.com.png,0,0,0,0,0,0,0.6726356030526404,0.4429166824446895,0.15299061331320196,0.09215238321736763,0.7231521633077875,0.9876958131790161,0.0,0.0,0.0,0.0,0.3,0.3,False,0.5819951894350675,0.7713872684888591,0.15000000000000002,0.27
artsper.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/artsper.com.png,0,0,0,0,0,0,0.5411789424849545,0.14780280559689718,0.5643988132690936,0.05675188176160195,0.4042693166830489,0.9803548455238342,0.0,0.0,0.8,0.0,0.0,0.8,False,0.5285445964899196,0.624097038172559,0.4,0.4
aveda.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/aveda.com.png,0,0,0,0,0,0,0.5478129442256261,0.5768874719833477,0.5861884001726239,0.047617401517432434,0.3644856318515899,0.9889125823974609,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5865039670218133,0.6602243161833092,0.0,0.0
beyondretro.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/beyondretro.com.png,0,0,0,0,0,0,0.6156645540062087,0.15640604348431353,0.5635484876965791,0.05374473005072211,0.666045903285216,0.9802069067955017,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6125650779228219,0.7673226926111513,0.0,0.0
blenderseyewear.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/blenderseyewear.com.png,0,0,0,0,0,0,0.6558877170377286,0.19528417752208682,0.48398914192252107,0.09122968957823385,0.5953107032460423,0.9773452281951904,0.0,0.8,0.0,0.0,0.0,0.8,False,0.5883890559473143,0.7279424225937416,0.24,0.24
bobswatches.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bobswatches.com.png,0,0,0,0,0,0,0.6158781209626056,0.19069676641324307,0.4343875515207003,0.05069142085381051,0.18958971288799553,0.985895037651062,0.0,0.0,0.0,0.0,0.0,0.0,False,0.4320432487101775,0.47962528386602366,0.0,0.0
bokksu.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bokksu.com.png,0,0,0,0,0,0,0.7038778198038216,0.2940956331680411,0.5956744556088935,0.04950902781744859,0.5096529554339071,0.9859700798988342,0.0,0.0,0.8,0.0,0.0,0.8,False,0.6022672398069085,0.7110771589163527,0.4,0.4
bookmartialarts.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/bookmartialarts.com.png,0,0,0,0,0,0,0.09897208246060352,0.20770185946300046,0.781897061698622,0.05111348646997982,0.0880426356169064,0.9886056780815125,0.0,0.0,0.0,0.0,0.0,0.0,False,0.48125859965590245,0.5003683814703669,0.0,0.0
brandhousedirect.com.au.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/brandhousedirect.com.au.png,0,0,0,0,0,0,0.6805818164271322,0.21758058638013367,0.517301567051156,0.04549512046010662,0.6573045831047999,0.978149950504303,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6090780504292947,0.7621759374740043,0.0,0.0
brandsforless.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/brandsforless.com.png,0,0,0,0,0,0,0.4929556623008189,0.7172832310574151,0.21004961265346367,0.08394368220927095,0.22610370859982964,0.9515454769134521,0.8,0.8,0.1,0.1,0.1,0.8,False,0.4667209460703363,0.5210990390385255,0.4584133600000001,0.4812170080000001
brosa.com.au.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/brosa.com.au.png,0,0,0,0,0,0,0.737597577794304,0.279711307847446,0.12054729816384224,0.06477498088853562,0.7345728935928157,0.9873752593994141,0.9,0.0,0.0,0.0,0.0,0.8,False,0.553713325026441,0.7609667290651914,0.18000000000000005,0.18000000000000005
budexpressnow.net.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/budexpressnow.net.png,0,0,0,0,0,0,0.6056851606876457,0.5737492047960018,0.28359216670871845,0.061976344719099075,0.6097659240349529,0.9822851419448853,0.8,0.8,0.1,0.1,0.1,0.8,False,0.5820955766394222,0.7287321071484981,0.4584133600000001,0.4812170080000001
carpetright.co.uk.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/carpetright.co.uk.png,0,0,0,0,0,0,0.4714527391840697,0.21121853381830125,0.5595561432467377,0.049493362323916656,0.17691624232225234,0.9860156774520874,0.0,0.0,0.0,0.0,0.0,0.0,False,0.4596068901783029,0.501559682731629,0.0,0.0
catch.com.au.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/catch.com.au.png,0,0,0,0,0,0,0.6831524211121689,0.45002818187239946,0.6795015428662126,0.06438119905999207,0.6175029570249428,0.9885903000831604,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6723261114974202,0.789412565240442,0.0,0.0
centralvapors.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/centralvapors.com.png,0,0,0,0,0,0,0.35835340529609283,0.24158717584124645,0.1434905642226436,0.05087905443862062,0.5109813298342658,0.9858766198158264,0.0,0.0,0.8,0.0,0.0,0.3,False,0.42310073113835034,0.5814787348476151,0.4,0.4
claires.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/claires.com.png,0,0,0,0,0,0,0.7621382365059617,0.18857454783302785,0.11212864000620293,0.033236834683425975,0.4910377560745012,0.9832930564880371,0.8,0.8,0.1,0.1,0.1,0.8,False,0.4418796099173199,0.5871758544423913,0.4584133600000001,0.4812170080000001
colorit.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/colorit.com.png,0,0,0,0,0,0,0.7492052899727817,0.260102363739124,0.4492863931180935,0.07914293220780877,0.625501465271153,0.9787631630897522,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6021641208575175,0.747000608669504,0.0,0.0
crossrope.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/crossrope.com.png,0,0,0,0,0,0,0.7475328466156483,0.16860163879682233,0.6201880438532896,0.05161019506162612,0.6285706329752401,0.9892610311508179,0.0,0.0,0.8,0.0,0.0,0.3,False,0.629829816005925,0.7655586329359572,0.4,0.4
d-fantix.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/d-fantix.com.png,0,0,0,0,0,0,0.5487639366418477,0.47642503193752184,0.18462786767799955,0.061837304307733376,0.12164611683514259,0.9777346253395081,0.8,0.0,0.0,0.0,0.0,0.8,False,0.3736870660030025,0.40613613197601883,0.16000000000000003,0.16000000000000003
dipyourcar.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/dipyourcar.com.png,0,0,0,0,0,0,0.3687150669629773,0.5258976619185063,0.4406922281592003,0.4811436353287135,0.5066783285127627,0.9870694875717163,0.0,0.0,0.0,0.8,0.8,0.8,False,0.6769654079502214,0.7646489286687422,0.688,0.8544
fashionphile.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/fashionphile.com.png,0,0,0,0,0,0,0.42542691782904285,0.7008727091702625,0.06255181416683886,0.03606189184244313,0.4794344616654911,0.9887162446975708,0.0,0.8,0.0,0.0,0.0,0.8,False,0.47935834301516733,0.6106850349566706,0.24,0.24
flatpyramid.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/flatpyramid.com.png,0,0,0,0,0,0,0.3512071748170378,0.5901552420035756,0.4552270789065176,0.14874524613721984,0.6789032704952191,0.9864844679832458,0.0,0.8,0.0,0.0,0.0,0.3,False,0.6444626261611792,0.7906293559647948,0.24,0.24
fugoo.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/fugoo.com.png,0,0,0,0,0,0,0.7940946553227732,0.2520661112557949,0.28120929697646346,0.07871830002926794,0.6428051411257165,0.9900778532028198,0.0,0.0,0.0,0.0,0.3,0.3,False,0.5679510573413171,0.7316553506448076,0.15000000000000002,0.27
furbo.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/furbo.com.png,0,0,0,0,0,0,0.7053104148658846,0.5671602779605571,0.19515821472187422,0.043641858006091105,0.7039839231831664,0.9834166765213013,0.8,0.8,0.1,0.1,0.1,0.8,False,0.594091337787293,0.7704799969035443,0.4584133600000001,0.4812170080000001
hairfinity.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/hairfinity.com.png,0,0,0,0,0,0,0.5303602578915587,0.4276775969900459,0.6091865374536987,0.052094696345671654,0.6888922459701519,0.983903169631958,0.0,0.0,0.8,0.0,0.0,0.8,False,0.655868943887925,0.8005217173457689,0.4,0.4
headphonezone.in.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/headphonezone.in.png,0,0,0,0,0,0,0.8245203102121046,0.42651713788153245,0.8151977788886455,0.049606246540059296,0.48052726259666656,0.9840765595436096,0.0,0.0,0.0,0.0,0.8,0.8,False,0.6819968108138692,0.7624506146815245,0.4,0.7200000000000001
healthrangerstore.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/healthrangerstore.com.png,0,0,0,0,0,0,0.269285749296305,0.2758644673657873,0.23214695002163221,0.08738257602860333,0.5840370825547758,0.9880738854408264,0.0,0.8,0.0,0.0,0.0,0.8,False,0.4853765508226132,0.6551884430233644,0.24,0.24
healthyhempoil.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/healthyhempoil.com.png,0,0,0,0,0,0,0.5529511877670501,0.7172832310574151,0.5724900558121533,0.544233966029541,0.5481196053411459,0.9848524928092957,0.0,0.0,0.0,0.0,0.0,0.0,False,0.7564260959864127,0.8299900797032393,0.0,0.0
herringshoes.co.uk.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/herringshoes.co.uk.png,0,0,0,0,0,0,0.3911651036566113,0.5160636804793128,0.43426465821912785,0.17613720149435075,0.493754391904055,0.982040286064148,0.0,0.8,0.0,0.0,0.0,0.8,False,0.5892129055970936,0.6969392582762357,0.24,0.24
hijup.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/hijup.com.png,0,0,0,0,0,0,0.2933744124484292,0.3167944942323473,0.3097946429735643,0.053398319352552015,0.20388367907009908,0.9813406467437744,0.0,0.0,0.0,0.0,0.3,0.3,False,0.3741912539691332,0.43102151069502737,0.15000000000000002,0.27
hipvan.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/hipvan.com.png,0,0,0,0,0,0,0.3959020054122284,0.4477178071425456,0.42332611726308755,0.053719787038423394,0.6133499456937272,0.9881020784378052,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5783478243619965,0.7275536536055378,0.0,0.0
houzz.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/houzz.com.png,0,0,0,0,0,0,0.833894100235355,0.299564704955289,0.31211740254195064,0.05240322561872657,0.6376205208780448,0.9887492656707764,0.8,0.0,0.0,0.0,0.0,0.8,False,0.577749657124397,0.735846861429791,0.16000000000000003,0.16000000000000003
inthestyle.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/inthestyle.com.png,0,0,0,0,0,0,0.4913389770205736,0.21047128781119895,0.20913458482237957,0.06545393438704128,0.3763085494748353,0.9889601469039917,0.0,0.0,0.0,0.0,0.0,0.0,False,0.40999134583509644,0.5193841991408562,0.0,0.0
japancodesupply.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/japancodesupply.com.png,0,0,0,0,0,0,0.840790072194519,0.18862548147953095,0.7910585465986415,0.06228511542964421,0.2787376297589681,0.9886680245399475,0.8,0.1,0.1,0.1,0.1,0.5,False,0.6069989970340643,0.6579124056827563,0.30876442000000004,0.33786907600000005
japanny.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/japanny.com.png,0,0,0,0,0,0,0.2558564841818587,0.17483041999849025,0.43174483065535085,0.060238104891581656,0.48514709706819126,0.9799087643623352,0.8,0.3,0.1,0.1,0.1,0.6,False,0.4853283834916151,0.6171914522868438,0.35152126000000006,0.3788256280000001
jenshansen.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/jenshansen.com.png,0,0,0,0,0,0,0.5051411588780184,0.09549675752318443,0.05878560230598939,0.03799991097667377,0.292526123622487,0.9899494647979736,0.0,0.0,0.0,0.0,0.0,0.0,False,0.29291227999615377,0.38982345745210967,0.0,0.0
josbank.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/josbank.com.png,0,0,0,0,0,0,0.6157732671241831,0.7172832310574151,0.5458543589963973,0.04727795571764393,0.4895088011564219,0.9880924820899963,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6328371055362179,0.7280270508656246,0.0,0.0
kamikoto.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/kamikoto.com.png,0,0,0,0,0,0,0.1326274256345421,0.12443557176036357,0.4721341563092949,0.05998553762749381,0.31003006646733766,0.9059845805168152,0.0,0.0,0.0,0.0,0.0,0.0,False,0.41684114653328197,0.5024269428312651,0.0,0.0
kohls.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/kohls.com.png,0,0,0,0,0,0,0.3832220428306332,0.6581876668668407,0.41693886991182794,0.15896407325824313,0.687455620062849,0.9885489344596863,0.0,0.8,0.0,0.0,0.0,0.3,False,0.651777927107972,0.7976852044229059,0.24,0.24
kratomcrazy.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/kratomcrazy.com.png,0,0,0,0,0,0,0.493398072565725,0.3428394270285935,0.32696751591443274,0.05961216551368764,0.20311802127675804,0.9878249168395996,0.0,0.0,0.8,0.0,0.0,0.3,False,0.41401140783265067,0.4670031322713841,0.4,0.4
lectory.com.au.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/lectory.com.au.png,0,0,0,0,0,0,0.8042391996793512,0.8407553167667778,0.25967444983069576,0.08723806584265414,0.5463226585234793,0.9893739819526672,0.0,0.8,0.0,0.0,0.0,0.8,False,0.6239024481381378,0.7369787731436003,0.24,0.24
leprix.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/leprix.com.png,0,0,0,0,0,0,0.7957694263452098,0.23635245007697847,0.11654702646016979,0.038921243940700734,0.15455098364022746,0.9886106848716736,0.0,0.0,0.0,0.0,0.0,0.0,False,0.337004049752071,0.3814232346125337,0.0,0.0
lifestylebyps.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/lifestylebyps.com.png,0,0,0,0,0,0,0.1913822172423032,0.10205223340757819,0.1837132903745946,0.2824012296529297,0.4466012545047988,0.8464990854263306,0.8,0.8,0.1,0.1,0.1,0.8,False,0.4538345311642279,0.579452340117202,0.4584133600000001,0.4812170080000001
lighterusa.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/lighterusa.com.png,0,0,0,0,0,0,0.08303838330895541,0.11854150018220366,0.38574808277404316,0.03403352933915338,0.0719683110457634,0.6386555433273315,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2771198997224037,0.29870645774574767,0.0,0.0
linenchest.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/linenchest.com.png,0,0,0,0,0,0,0.7424918142119168,0.28656664032525114,0.5517096498160186,0.04951088350344701,0.3279391856187317,0.9820739030838013,0.9,0.0,0.0,0.0,0.0,0.8,False,0.5428099557419905,0.6145444426685054,0.18000000000000005,0.18000000000000005
luckytacklebox.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/luckytacklebox.com.png,0,0,0,0,0,0,0.31202939185268086,0.16489750149260018,0.5762301587534324,0.05042364274313793,0.4793218333483118,0.948411226272583,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5322044685820349,0.6501647926893332,0.0,0.0
maccosmetics.co.uk.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/maccosmetics.co.uk.png,0,0,0,0,0,0,0.45165104395660904,0.3147243747101989,0.15541792628287432,0.0459354040090747,0.4311218726189736,0.9885130524635315,0.0,0.0,0.0,0.0,0.0,0.0,False,0.420436075644119,0.5478456838271646,0.0,0.0
madison-reed.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/madison-reed.com.png,0,0,0,0,0,0,0.3094777838594851,0.2691541418597243,0.17089998618061486,0.050228199459398715,0.5553283184902256,0.9859700798988342,0.0,0.0,0.0,0.0,0.0,0.0,False,0.44748553102731103,0.6173937170453103,0.0,0.0
markselectrical.co.uk.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/markselectrical.co.uk.png,0,0,0,0,0,0,0.7946093740241089,0.4472603772726629,0.6336660103605141,0.05496926169275662,0.27574604965732163,0.9847272634506226,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5852391407477577,0.6383026322217614,0.0,0.0
mremountain.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/mremountain.com.png,0,0,0,0,0,0,0.6040423581251275,0.18310440374888515,0.1481039107954416,0.06395233638188058,0.696117602551567,0.9875903129577637,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5176644404161569,0.723672144190624,0.0,0.0
mxstore.com.au.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/mxstore.com.au.png,0,0,0,0,0,0,0.4758217616635463,0.40143895572601807,0.6480402469800595,0.06734905515555312,0.5786352347483579,0.9737615585327148,0.0,0.0,0.0,0.0,0.0,0.0,False,0.6331111067307427,0.7525989939070294,0.0,0.0
myfave.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/myfave.com.png,0,0,0,0,0,0,0.2553704788724289,0.37702248298852936,0.5647891197718025,0.052634668351250635,0.5204131547155768,0.9883397817611694,0.0,0.8,0.8,0.0,0.0,0.8,False,0.5673235742956406,0.6890713470009762,0.544,0.544
organicaromas.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/organicaromas.com.png,0,0,0,0,0,0,0.6925693294130184,0.4833034027751282,0.5873222794283066,0.054613094952231656,0.2437084248082062,0.9796441793441772,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5580944962120893,0.6071506305184753,0.0,0.0
platt.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/platt.com.png,0,0,0,0,0,0,0.5963942359113155,0.8216099363028491,0.5014278892148241,0.053480772932384735,0.22401396760919923,0.9896454811096191,0.0,0.8,0.0,0.0,0.0,0.8,False,0.5726099968962658,0.6157370614409752,0.24,0.24
secure.mdg.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/secure.mdg.com.png,0,0,0,0,0,0,0.4343773458197404,0.6079082531230995,0.5178098180538662,0.060868300430937605,0.4065711423921279,0.9864604473114014,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5752783553496839,0.6619741941703147,0.0,0.0
shop.iravin.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/shop.iravin.com.png,0,0,0,0,0,0,0.08748336691199476,0.2423467534430408,0.17692962650889932,0.04586082546246906,0.5326053449504649,0.7987208962440491,0.0,0.0,0.0,0.0,0.0,0.0,False,0.407449973016041,0.5795074684886793,0.0,0.0
shop.ozobot.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/shop.ozobot.com.png,0,0,0,0,0,0,0.18611839956842502,0.7172832310574151,0.46610771370647086,0.0735724754853031,0.3096324628993319,0.9389432072639465,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5318323162436467,0.6004374733067037,0.0,0.0
speedcubeshop.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/speedcubeshop.com.png,0,0,0,0,0,0,0.43027473544558603,0.06624540413168845,0.11098481935198912,0.03669202869998056,0.3979779860242658,0.9877617359161377,0.0,0.0,0.0,0.0,0.0,0.0,False,0.3372065653752778,0.4689286985099843,0.0,0.0
ttdeye.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/ttdeye.com.png,0,0,0,0,0,0,0.808493511844123,0.2449066178435011,0.32773595465224403,0.057168315271114434,0.5658517823815714,0.9772340059280396,0.0,0.0,0.8,0.0,0.0,0.0,False,0.5502829235839819,0.6922337797821039,0.4,0.4
urbanedcsupply.com.png,contextdp,web,/content/acmwork/iteration2/AidUI/evaluation/evaluation_dataset/web/images/urbanedcsupply.com.png,0,0,0,0,0,0,0.7527086962290994,0.4832608160862151,0.5249752527458185,0.13664470974879084,0.3462965019532902,0.9860280752182007,0.0,0.3,0.0,0.0,0.0,0.3,False,0.5934021448737121,0.6615175791571883,0.08999999999999997,0.08999999999999997
