filename,label,source_redshift
lens_0130.npy,1,0.4219169166257338
lens_0131.npy,1,0.3552115547136025
lens_0132.npy,1,0.5314550566829297
lens_0133.npy,1,0.24382244924555738
lens_0134.npy,1,0.4510982624241941
lens_0135.npy,1,0.27815927024503195
lens_0136.npy,1,0.2853847536918562
lens_0137.npy,1,0.4781483870365913
lens_0138.npy,1,0.3296110110975505
lens_0139.npy,1,0.5736893367599274
lens_0140.npy,1,0.20039391056548195
lens_0141.npy,1,0.21721323278889373
lens_0142.npy,1,0.4623938822025629
lens_0143.npy,1,0.38723604034933984
lens_0144.npy,1,0.390693798875354
lens_0145.npy,1,0.41223158477208444
lens_0146.npy,1,0.3199282427477892
lens_0147.npy,1,0.21233234605681967
lens_0148.npy,1,0.2633090889749649
lens_0149.npy,1,0.5458329937916983
lens_0150.npy,1,0.5510620577306342
lens_0151.npy,1,0.32428412794438166
lens_0152.npy,1,0.21533162920480772
lens_0153.npy,1,0.39746784741024405
lens_0154.npy,1,0.47422622400411246
lens_0155.npy,1,0.2692583659178226
lens_0156.npy,1,0.3049741301519637
lens_0157.npy,1,0.3040120186610398
lens_0158.npy,1,0.43186813924366013
lens_0159.npy,1,0.2620922928304094
lens_0160.npy,1,0.3519335171399981
lens_0161.npy,1,0.35377610773557866
lens_0162.npy,1,0.5512080513366722
lens_0163.npy,1,0.3793026328501444
lens_0164.npy,1,0.3113010017260502
lens_0165.npy,1,0.5639661648128982
lens_0166.npy,1,0.5061544960807997
lens_0167.npy,1,0.3391455631859537
lens_0168.npy,1,0.2987330843580288
lens_0169.npy,1,0.4671709522624421
lens_0170.npy,1,0.3082122022193703
lens_0171.npy,1,0.43556433740038963
lens_0172.npy,1,0.32788451366120097
lens_0173.npy,1,0.40889936531077054
lens_0174.npy,1,0.276051441872721
lens_0175.npy,1,0.42152929290560026
lens_0176.npy,1,0.33408001859386716
lens_0177.npy,1,0.37782747312673043
lens_0178.npy,1,0.499045105205839
lens_0179.npy,1,0.547306851635527
lens_0180.npy,1,0.4772888082604869
lens_0181.npy,1,0.428226886706574
lens_0182.npy,1,0.24797253141305303
lens_0183.npy,1,0.5553851697994773
lens_0184.npy,1,0.5889217898296207
lens_0185.npy,1,0.35772147115460723
lens_0186.npy,1,0.4074444538357773
lens_0187.npy,1,0.22860103859553013
lens_0188.npy,1,0.4242568366994446
lens_0189.npy,1,0.540429591931524
lens_0190.npy,1,0.46191604939263625
lens_0191.npy,1,0.2556834051331823
lens_0192.npy,1,0.36929665786028726
lens_0193.npy,1,0.3592633145995227
lens_0194.npy,1,0.4290652648191324
lens_0195.npy,1,0.3409632668087627
lens_0196.npy,1,0.21987462620785975
lens_0197.npy,1,0.5905047259833053
lens_0198.npy,1,0.3230739897352128
lens_0199.npy,1,0.35996187924283185
lens_0200.npy,1,0.437768057756453
lens_0201.npy,1,0.4444237581159772
lens_0202.npy,1,0.5909444611251529
lens_0203.npy,1,0.38024275326440515
lens_0204.npy,1,0.46613883855393856
lens_0205.npy,1,0.5961381856347372
lens_0206.npy,1,0.21829052541939295
lens_0207.npy,1,0.3789257136756804
lens_0208.npy,1,0.22739478009322114
lens_0209.npy,1,0.5275007334871561
lens_0210.npy,1,0.5132239236151966
lens_0211.npy,1,0.5878635881008589
lens_0212.npy,1,0.22041210274588252
lens_0213.npy,1,0.5777689728891031
lens_0214.npy,1,0.5638963200571038
lens_0215.npy,1,0.27279555516346304
lens_0216.npy,1,0.47425641713573685
lens_0217.npy,1,0.3086647999952313
lens_0218.npy,1,0.4618976986243401
lens_0219.npy,1,0.2721823722713022
lens_0220.npy,1,0.4564041235659442
lens_0221.npy,1,0.22555731731627435
lens_0222.npy,1,0.5342696753038799
lens_0223.npy,1,0.5529800585490636
lens_0224.npy,1,0.20963196595523537
lens_0225.npy,1,0.29194738750713756
lens_0226.npy,1,0.4740232193726033
lens_0227.npy,1,0.45690726378304386
lens_0228.npy,1,0.4754219590870948
lens_0229.npy,1,0.47151352547485603
lens_0230.npy,1,0.3034206642560644
lens_0231.npy,1,0.37068402807565
lens_0232.npy,1,0.2579222987193032
lens_0233.npy,1,0.4332662569349062
lens_0234.npy,1,0.5649601774023929
lens_0235.npy,1,0.23107454967876404
lens_0236.npy,1,0.24614904132316068
lens_0237.npy,1,0.2055830936984525
lens_0238.npy,1,0.4829610410308554
lens_0239.npy,1,0.33877104821656906
lens_0240.npy,1,0.5134931359792507
lens_0241.npy,1,0.2660959958776858
lens_0242.npy,1,0.4590296074481285
lens_0243.npy,1,0.4427595576409414
lens_0244.npy,1,0.29960296176781775
lens_0245.npy,1,0.24012005261098554
lens_0246.npy,1,0.4761671283013371
lens_0247.npy,1,0.5324242011332501
lens_0248.npy,1,0.21165554155486344
lens_0249.npy,1,0.5723197927173075
lens_0250.npy,1,0.34293584651415043
lens_0251.npy,1,0.30637866317354356
lens_0252.npy,1,0.29893249473625805
lens_0253.npy,1,0.40803465169709613
lens_0254.npy,1,0.26399736483296504
lens_0255.npy,1,0.3288896083213955
lens_0256.npy,1,0.2812959417636201
lens_0257.npy,1,0.4525741980274787
lens_0258.npy,1,0.365298870175623
lens_0259.npy,1,0.30645420453343186
lens_0260.npy,1,0.3037337399653004
lens_0261.npy,1,0.5308426674109488
lens_0262.npy,1,0.42338221814959104
lens_0263.npy,1,0.42690712388122104
lens_0264.npy,1,0.42907047082668975
lens_0265.npy,1,0.2485841920525592
lens_0266.npy,1,0.2977536734265621
lens_0267.npy,1,0.45968335145534395
lens_0268.npy,1,0.5913558652992544
lens_0269.npy,1,0.3938936751472021
lens_0270.npy,1,0.2192632010945702
lens_0271.npy,1,0.23429247547082938
lens_0272.npy,1,0.5751591838984692
lens_0273.npy,1,0.22542790417137482
lens_0274.npy,1,0.2637273143169692
lens_0275.npy,1,0.5954765545287469
lens_0276.npy,1,0.29069497439707537
lens_0277.npy,1,0.22187163472181437
lens_0278.npy,1,0.4077134246005661
lens_0279.npy,1,0.5338889465818145
lens_0280.npy,1,0.39758557543438183
lens_0281.npy,1,0.2491855924676974
lens_0282.npy,1,0.24846809753622817
lens_0283.npy,1,0.456329559502258
lens_0284.npy,1,0.2093729410649372
lens_0285.npy,1,0.4441630503404768
lens_0286.npy,1,0.3660087922691802
lens_0287.npy,1,0.5504641323334235
lens_0288.npy,1,0.5250125356068166
lens_0289.npy,1,0.27112761506644917
lens_0290.npy,1,0.49724681521431763
lens_0291.npy,1,0.4602480905586321
lens_0292.npy,1,0.43922471878241354
lens_0293.npy,1,0.46735573494032867
lens_0294.npy,1,0.4471990729919853
lens_0295.npy,1,0.49250006428252363
lens_0296.npy,1,0.5663493968291096
lens_0297.npy,1,0.2288296535721932
lens_0298.npy,1,0.4827703589882037
lens_0299.npy,1,0.41012464070103083
lens_0300.npy,1,0.3476325010117513
lens_0301.npy,1,0.46977268711297326
lens_0302.npy,1,0.3366578937705
lens_0303.npy,1,0.42031771381290994
lens_0304.npy,1,0.5757118594708602
lens_0305.npy,1,0.40783420083196503
lens_0306.npy,1,0.3296326470195591
lens_0307.npy,1,0.3614766874651313
lens_0308.npy,1,0.20861397608665244
lens_0309.npy,1,0.5229440114172808
lens_0310.npy,1,0.5899023058747004
lens_0311.npy,1,0.4940409931029773
lens_0312.npy,1,0.3657131176668575
lens_0313.npy,1,0.5443487208444231
lens_0314.npy,1,0.30601910046898484
lens_0315.npy,1,0.2502702288210814
lens_0316.npy,1,0.48117684387500836
lens_0317.npy,1,0.5854088065235236
lens_0318.npy,1,0.31345407665687064
lens_0319.npy,1,0.2575195400488945
lens_0320.npy,1,0.5973237177191896
lens_0321.npy,1,0.5918584629249236
lens_0322.npy,1,0.31041793848835575
lens_0323.npy,1,0.561539927236115
lens_0324.npy,1,0.22310186164219648
lens_0325.npy,1,0.37385025350466655
lens_0326.npy,1,0.4009779645032585
lens_0327.npy,1,0.3135229628884512
lens_0328.npy,1,0.23488980883075353
lens_0329.npy,1,0.22825253851968053
lens_0330.npy,1,0.5436738906332417
lens_0331.npy,1,0.481456400862971
lens_0332.npy,1,0.31413212497150755
lens_0333.npy,1,0.2067525784159154
lens_0334.npy,1,0.2497070382973956
lens_0335.npy,1,0.5315519284994547
lens_0336.npy,1,0.39306705226248834
lens_0337.npy,1,0.42711223850212787
lens_0338.npy,1,0.4064716035891955
lens_0339.npy,1,0.30877155261852407
lens_0340.npy,1,0.4173523163455673
lens_0341.npy,1,0.49194889276618775
lens_0342.npy,1,0.21632132266988588
lens_0343.npy,1,0.4625204014452507
lens_0344.npy,1,0.3212618507652715
lens_0345.npy,1,0.3986632018138951
lens_0346.npy,1,0.2742439224501633
lens_0347.npy,1,0.5521152099819823
lens_0348.npy,1,0.33277545610192505
lens_0349.npy,1,0.3907642374259587
lens_0350.npy,1,0.5579014110688086
lens_0351.npy,1,0.20357633707534079
lens_0352.npy,1,0.2926988551607813
lens_0353.npy,1,0.5262629801442399
lens_0354.npy,1,0.48526996758018215
lens_0355.npy,1,0.5766669542648017
lens_0356.npy,1,0.4919212177877639
lens_0357.npy,1,0.5274702455967151
lens_0358.npy,1,0.3858063159188943
lens_0359.npy,1,0.3232914221945853
lens_0360.npy,1,0.34780092027928866
lens_0361.npy,1,0.5504743875772354
lens_0362.npy,1,0.501482751351496
lens_0363.npy,1,0.4251617338530385
lens_0364.npy,1,0.2761382522709833
lens_0365.npy,1,0.47384418699403896
lens_0366.npy,1,0.4615052505908547
lens_0367.npy,1,0.21706335108512156
lens_0368.npy,1,0.5160095976804041
lens_0369.npy,1,0.3685904426952798
lens_0370.npy,1,0.5470065834448089
lens_0371.npy,1,0.31759595151141873
lens_0372.npy,1,0.455520142350077
lens_0373.npy,1,0.502929952279931
lens_0374.npy,1,0.2635958722938168
lens_0375.npy,1,0.22148047666624865
lens_0376.npy,1,0.5785147247835569
lens_0377.npy,1,0.4087491224497317
lens_0378.npy,1,0.22005382132647622
lens_0379.npy,1,0.4420475103395868
lens_0380.npy,1,0.5453075225387572
lens_0381.npy,1,0.30560062006768035
lens_0382.npy,1,0.2944880427202764
lens_0383.npy,1,0.3310509533758763
lens_0384.npy,1,0.48909255397947626
lens_0385.npy,1,0.28724042250752635
lens_0386.npy,1,0.5324772950222203
lens_0387.npy,1,0.22267118574960432
lens_0388.npy,1,0.45236772129088215
lens_0389.npy,1,0.3106716078673287
lens_0390.npy,1,0.5890193944139028
lens_0391.npy,1,0.3418690984079673
lens_0392.npy,1,0.22524107970932913
lens_0393.npy,1,0.5181929695521
lens_0394.npy,1,0.2321439924426732
lens_0395.npy,1,0.27421218983442996
lens_0396.npy,1,0.5289559560499065
lens_0397.npy,1,0.3132640039500868
lens_0398.npy,1,0.3701327349441358
lens_0399.npy,1,0.22958437748891558
nonlens_0000.npy,0,
nonlens_0001.npy,0,
nonlens_0002.npy,0,
nonlens_0003.npy,0,
nonlens_0004.npy,0,
nonlens_0005.npy,0,
nonlens_0006.npy,0,
nonlens_0007.npy,0,
nonlens_0008.npy,0,
nonlens_0009.npy,0,
nonlens_0010.npy,0,
nonlens_0011.npy,0,
nonlens_0012.npy,0,
nonlens_0013.npy,0,
nonlens_0014.npy,0,
nonlens_0015.npy,0,
nonlens_0016.npy,0,
nonlens_0017.npy,0,
nonlens_0018.npy,0,
nonlens_0019.npy,0,
nonlens_0020.npy,0,
nonlens_0021.npy,0,
nonlens_0022.npy,0,
nonlens_0023.npy,0,
nonlens_0024.npy,0,
nonlens_0025.npy,0,
nonlens_0026.npy,0,
nonlens_0027.npy,0,
nonlens_0028.npy,0,
nonlens_0029.npy,0,
nonlens_0030.npy,0,
nonlens_0031.npy,0,
nonlens_0032.npy,0,
nonlens_0033.npy,0,
nonlens_0034.npy,0,
nonlens_0035.npy,0,
nonlens_0036.npy,0,
nonlens_0037.npy,0,
nonlens_0038.npy,0,
nonlens_0039.npy,0,
nonlens_0040.npy,0,
nonlens_0041.npy,0,
nonlens_0042.npy,0,
nonlens_0043.npy,0,
nonlens_0044.npy,0,
nonlens_0045.npy,0,
nonlens_0046.npy,0,
nonlens_0047.npy,0,
nonlens_0048.npy,0,
nonlens_0049.npy,0,
nonlens_0050.npy,0,
nonlens_0051.npy,0,
nonlens_0052.npy,0,
nonlens_0053.npy,0,
nonlens_0054.npy,0,
nonlens_0055.npy,0,
nonlens_0056.npy,0,
nonlens_0057.npy,0,
nonlens_0058.npy,0,
nonlens_0059.npy,0,
nonlens_0060.npy,0,
nonlens_0061.npy,0,
nonlens_0062.npy,0,
nonlens_0063.npy,0,
nonlens_0064.npy,0,
nonlens_0065.npy,0,
nonlens_0066.npy,0,
nonlens_0067.npy,0,
nonlens_0068.npy,0,
nonlens_0069.npy,0,
nonlens_0070.npy,0,
nonlens_0071.npy,0,
nonlens_0072.npy,0,
nonlens_0073.npy,0,
nonlens_0074.npy,0,
nonlens_0075.npy,0,
nonlens_0076.npy,0,
nonlens_0077.npy,0,
nonlens_0078.npy,0,
nonlens_0079.npy,0,
nonlens_0080.npy,0,
nonlens_0081.npy,0,
nonlens_0082.npy,0,
nonlens_0083.npy,0,
nonlens_0084.npy,0,
nonlens_0085.npy,0,
nonlens_0086.npy,0,
nonlens_0087.npy,0,
nonlens_0088.npy,0,
nonlens_0089.npy,0,
nonlens_0090.npy,0,
nonlens_0091.npy,0,
nonlens_0092.npy,0,
nonlens_0093.npy,0,
nonlens_0094.npy,0,
nonlens_0095.npy,0,
nonlens_0096.npy,0,
nonlens_0097.npy,0,
nonlens_0098.npy,0,
nonlens_0099.npy,0,
nonlens_0100.npy,0,
nonlens_0101.npy,0,
nonlens_0102.npy,0,
nonlens_0103.npy,0,
nonlens_0104.npy,0,
nonlens_0105.npy,0,
nonlens_0106.npy,0,
nonlens_0107.npy,0,
nonlens_0108.npy,0,
nonlens_0109.npy,0,
nonlens_0110.npy,0,
nonlens_0111.npy,0,
nonlens_0112.npy,0,
nonlens_0113.npy,0,
nonlens_0114.npy,0,
nonlens_0115.npy,0,
nonlens_0116.npy,0,
nonlens_0117.npy,0,
nonlens_0118.npy,0,
nonlens_0119.npy,0,
nonlens_0120.npy,0,
nonlens_0121.npy,0,
nonlens_0122.npy,0,
nonlens_0123.npy,0,
nonlens_0124.npy,0,
nonlens_0125.npy,0,
nonlens_0126.npy,0,
nonlens_0127.npy,0,
nonlens_0128.npy,0,
nonlens_0129.npy,0,
nonlens_0130.npy,0,
nonlens_0131.npy,0,
nonlens_0132.npy,0,
nonlens_0133.npy,0,
nonlens_0134.npy,0,
nonlens_0135.npy,0,
nonlens_0136.npy,0,
nonlens_0137.npy,0,
nonlens_0138.npy,0,
nonlens_0139.npy,0,
nonlens_0140.npy,0,
nonlens_0141.npy,0,
nonlens_0142.npy,0,
nonlens_0143.npy,0,
nonlens_0144.npy,0,
nonlens_0145.npy,0,
nonlens_0146.npy,0,
nonlens_0147.npy,0,
nonlens_0148.npy,0,
nonlens_0149.npy,0,
nonlens_0150.npy,0,
nonlens_0151.npy,0,
nonlens_0152.npy,0,
nonlens_0153.npy,0,
nonlens_0154.npy,0,
nonlens_0155.npy,0,
nonlens_0156.npy,0,
nonlens_0157.npy,0,
nonlens_0158.npy,0,
nonlens_0159.npy,0,
nonlens_0160.npy,0,
nonlens_0161.npy,0,
nonlens_0162.npy,0,
nonlens_0163.npy,0,
nonlens_0164.npy,0,
nonlens_0165.npy,0,
nonlens_0166.npy,0,
nonlens_0167.npy,0,
nonlens_0168.npy,0,
nonlens_0169.npy,0,
nonlens_0170.npy,0,
nonlens_0171.npy,0,
nonlens_0172.npy,0,
nonlens_0173.npy,0,
nonlens_0174.npy,0,
nonlens_0175.npy,0,
nonlens_0176.npy,0,
nonlens_0177.npy,0,
nonlens_0178.npy,0,
nonlens_0179.npy,0,
nonlens_0180.npy,0,
nonlens_0181.npy,0,
nonlens_0182.npy,0,
nonlens_0183.npy,0,
nonlens_0184.npy,0,
nonlens_0185.npy,0,
nonlens_0186.npy,0,
nonlens_0187.npy,0,
nonlens_0188.npy,0,
nonlens_0189.npy,0,
nonlens_0190.npy,0,
nonlens_0191.npy,0,
nonlens_0192.npy,0,
nonlens_0193.npy,0,
nonlens_0194.npy,0,
nonlens_0195.npy,0,
nonlens_0196.npy,0,
nonlens_0197.npy,0,
nonlens_0198.npy,0,
nonlens_0199.npy,0,
nonlens_0200.npy,0,
nonlens_0201.npy,0,
nonlens_0202.npy,0,
nonlens_0203.npy,0,
nonlens_0204.npy,0,
nonlens_0205.npy,0,
nonlens_0206.npy,0,
nonlens_0207.npy,0,
nonlens_0208.npy,0,
nonlens_0209.npy,0,
nonlens_0210.npy,0,
nonlens_0211.npy,0,
nonlens_0212.npy,0,
nonlens_0213.npy,0,
nonlens_0214.npy,0,
nonlens_0215.npy,0,
nonlens_0216.npy,0,
nonlens_0217.npy,0,
nonlens_0218.npy,0,
nonlens_0219.npy,0,
nonlens_0220.npy,0,
nonlens_0221.npy,0,
nonlens_0222.npy,0,
nonlens_0223.npy,0,
nonlens_0224.npy,0,
nonlens_0225.npy,0,
nonlens_0226.npy,0,
nonlens_0227.npy,0,
nonlens_0228.npy,0,
nonlens_0229.npy,0,
nonlens_0230.npy,0,
nonlens_0231.npy,0,
nonlens_0232.npy,0,
nonlens_0233.npy,0,
nonlens_0234.npy,0,
nonlens_0235.npy,0,
nonlens_0236.npy,0,
nonlens_0237.npy,0,
nonlens_0238.npy,0,
nonlens_0239.npy,0,
nonlens_0240.npy,0,
nonlens_0241.npy,0,
nonlens_0242.npy,0,
nonlens_0243.npy,0,
nonlens_0244.npy,0,
nonlens_0245.npy,0,
nonlens_0246.npy,0,
nonlens_0247.npy,0,
nonlens_0248.npy,0,
nonlens_0249.npy,0,
nonlens_0250.npy,0,
nonlens_0251.npy,0,
nonlens_0252.npy,0,
nonlens_0253.npy,0,
nonlens_0254.npy,0,
nonlens_0255.npy,0,
nonlens_0256.npy,0,
nonlens_0257.npy,0,
nonlens_0258.npy,0,
nonlens_0259.npy,0,
nonlens_0260.npy,0,
nonlens_0261.npy,0,
nonlens_0262.npy,0,
nonlens_0263.npy,0,
nonlens_0264.npy,0,
nonlens_0265.npy,0,
nonlens_0266.npy,0,
nonlens_0267.npy,0,
nonlens_0268.npy,0,
nonlens_0269.npy,0,
nonlens_0270.npy,0,
nonlens_0271.npy,0,
nonlens_0272.npy,0,
nonlens_0273.npy,0,
nonlens_0274.npy,0,
nonlens_0275.npy,0,
nonlens_0276.npy,0,
nonlens_0277.npy,0,
nonlens_0278.npy,0,
nonlens_0279.npy,0,
nonlens_0280.npy,0,
nonlens_0281.npy,0,
nonlens_0282.npy,0,
nonlens_0283.npy,0,
nonlens_0284.npy,0,
nonlens_0285.npy,0,
nonlens_0286.npy,0,
nonlens_0287.npy,0,
nonlens_0288.npy,0,
nonlens_0289.npy,0,
nonlens_0290.npy,0,
nonlens_0291.npy,0,
nonlens_0292.npy,0,
nonlens_0293.npy,0,
nonlens_0294.npy,0,
nonlens_0295.npy,0,
nonlens_0296.npy,0,
nonlens_0297.npy,0,
nonlens_0298.npy,0,
nonlens_0299.npy,0,
nonlens_0300.npy,0,
nonlens_0301.npy,0,
nonlens_0302.npy,0,
nonlens_0303.npy,0,
nonlens_0304.npy,0,
nonlens_0305.npy,0,
nonlens_0306.npy,0,
nonlens_0307.npy,0,
nonlens_0308.npy,0,
nonlens_0309.npy,0,
nonlens_0310.npy,0,
nonlens_0311.npy,0,
nonlens_0312.npy,0,
nonlens_0313.npy,0,
nonlens_0314.npy,0,
nonlens_0315.npy,0,
nonlens_0316.npy,0,
nonlens_0317.npy,0,
nonlens_0318.npy,0,
nonlens_0319.npy,0,
nonlens_0320.npy,0,
nonlens_0321.npy,0,
nonlens_0322.npy,0,
nonlens_0323.npy,0,
nonlens_0324.npy,0,
nonlens_0325.npy,0,
nonlens_0326.npy,0,
nonlens_0327.npy,0,
nonlens_0328.npy,0,
nonlens_0329.npy,0,
nonlens_0330.npy,0,
nonlens_0331.npy,0,
nonlens_0332.npy,0,
nonlens_0333.npy,0,
nonlens_0334.npy,0,
nonlens_0335.npy,0,
nonlens_0336.npy,0,
nonlens_0337.npy,0,
nonlens_0338.npy,0,
nonlens_0339.npy,0,
nonlens_0340.npy,0,
nonlens_0341.npy,0,
nonlens_0342.npy,0,
nonlens_0343.npy,0,
nonlens_0344.npy,0,
nonlens_0345.npy,0,
nonlens_0346.npy,0,
nonlens_0347.npy,0,
nonlens_0348.npy,0,
nonlens_0349.npy,0,
nonlens_0350.npy,0,
nonlens_0351.npy,0,
nonlens_0352.npy,0,
nonlens_0353.npy,0,
nonlens_0354.npy,0,
nonlens_0355.npy,0,
nonlens_0356.npy,0,
nonlens_0357.npy,0,
nonlens_0358.npy,0,
nonlens_0359.npy,0,
nonlens_0360.npy,0,
nonlens_0361.npy,0,
nonlens_0362.npy,0,
nonlens_0363.npy,0,
nonlens_0364.npy,0,
nonlens_0365.npy,0,
nonlens_0366.npy,0,
nonlens_0367.npy,0,
nonlens_0368.npy,0,
nonlens_0369.npy,0,
nonlens_0370.npy,0,
nonlens_0371.npy,0,
nonlens_0372.npy,0,
nonlens_0373.npy,0,
nonlens_0374.npy,0,
nonlens_0375.npy,0,
nonlens_0376.npy,0,
nonlens_0377.npy,0,
nonlens_0378.npy,0,
nonlens_0379.npy,0,
nonlens_0380.npy,0,
nonlens_0381.npy,0,
nonlens_0382.npy,0,
nonlens_0383.npy,0,
nonlens_0384.npy,0,
nonlens_0385.npy,0,
nonlens_0386.npy,0,
nonlens_0387.npy,0,
nonlens_0388.npy,0,
nonlens_0389.npy,0,
nonlens_0390.npy,0,
nonlens_0391.npy,0,
nonlens_0392.npy,0,
nonlens_0393.npy,0,
nonlens_0394.npy,0,
nonlens_0395.npy,0,
nonlens_0396.npy,0,
nonlens_0397.npy,0,
nonlens_0398.npy,0,
nonlens_0399.npy,0,
